,,Unnamed: 0,id,likesCount,ownerProfilePicUrl,ownerUsername,postUrl,text,timestamp,language,word count,emoji count,emoji list,emoji pattern list
47,29319,5054,17946300011410696,0,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-19/332701975_3091134827853206_4644968787382080621_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=102&_nc_ohc=E26M3_VOKUYAX8u-qpx&edm=AE-LrgUBAAAA&ccb=7-5&oh=00_AfAIBTqOT04_Zq-fy2qy8icBqOs-HQLAwHaqvfMDzQM4qg&oe=65245451&_nc_sid=8353fa,luis.vvz,https://www.instagram.com/p/CmAMyPPN1sn/,Where is morroco 😂,2022-12-14,en,4,1,['😂'],[]
47,28929,22127,18055822522339794,0,https://instagram.flim13-1.fna.fbcdn.net/v/t51.2885-19/339804287_178117425057617_8888522121699205188_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.flim13-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=0DmgiEX_h44AX-bFZRJ&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfA-wEShwhPYg5gP6k6yWQR2pngsdoMJHki_wPplQg2qxw&oe=652454EF&_nc_sid=2999b8,wiiis_404,https://www.instagram.com/p/CmGBROdvJu2/,"He was about to loose hope, and at the last second he made it happen... 👏",2022-12-14,en,16,1,['👏'],[]
47,28637,19130,17952149597165847,0,https://instagram.fruh4-3.fna.fbcdn.net/v/t51.2885-19/366469017_859798631675139_8400858944645891587_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fruh4-3.fna.fbcdn.net&_nc_cat=103&_nc_ohc=Nr7BkWxr2ooAX_0czCF&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfBs6fTMclrONBTzpTRqmPppI0qUFLph29dB8LCxjmFF7A&oe=6523B278&_nc_sid=2999b8,erdalkara.official,https://www.instagram.com/p/ClRhX0yhUsb/,@_bi_nee_shx10____ congratulations 👏👏🏻😂 good not forgetting me 🙌,2022-12-14,en,8,5,"['👏', '👏', '🏻', '😂', '🙌']",['👏👏🏻😂']
47,28801,6272,17852118662878087,0,https://scontent-mia3-1.cdninstagram.com/v/t51.2885-19/274838151_658193075424318_6646379405552060646_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mia3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=eGFHMUwm9yYAX9MVBdo&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDleXxgziXJUBaNsoJ52_Ql9r6vqL07YgCrhmo_y24pGQ&oe=65238AEC&_nc_sid=2999b8,larrythecircus,https://www.instagram.com/p/Cl9KqygqvVu/,"@i.anahita._ I didn’t say that they weren’t but you clearly lost. Idk why you are still salty about it. And Croatia is good. For 6 world cups, they had 3 semifinals 💪🏻",2022-12-14,en,32,2,"['💪', '🏻']",['💪🏻']
47,29251,31245,17966464592086200,0,https://scontent-atl3-2.cdninstagram.com/v/t51.2885-19/308367045_3271439849794588_1967752476342870108_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=104&_nc_ohc=Wbsla2cO5p8AX_iDmq9&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDyRXLVc_0veHIKxCaKXO8xQggIHiMV4g2YdBzWLr1Kbw&oe=652459C2&_nc_sid=2999b8,sabamuhamed,https://www.instagram.com/p/Cl_tH_toDHd/,@manalftouhi0522 yeah you deserve the loss also🤣🤣🤣🤣🤣🤣Help them find the way to the airport🤣🤣🤣🤣🤣🤣🤣,2022-12-14,en,14,13,"['🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣']","['🤣🤣🤣🤣🤣🤣', '🤣🤣🤣🤣🤣🤣🤣']"
47,29261,31151,17942756387328846,0,https://instagram.flim2-2.fna.fbcdn.net/v/t51.2885-19/368476340_874877020627723_4417263190346391502_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.flim2-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=hVgafw_jjzIAX9H8rBa&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfAO7sAnOOJNzblSFqkIJX63M01a6qbiL2rh5-O_186_GQ&oe=65247BD9&_nc_sid=2999b8,elle__khadija,https://www.instagram.com/p/Cl_so5UIFFV/,"Thank you lions ,thank you Regragui 🇲🇦 👏",2022-12-14,en,8,1,['👏'],[]
47,28706,27932,17920554278633720,0,https://instagram.fblr1-3.fna.fbcdn.net/v/t51.2885-19/312178232_812064146510553_3204171101611872339_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fblr1-3.fna.fbcdn.net&_nc_cat=109&_nc_ohc=fhuG3MwnvwcAX_vo13i&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfAiMTdApY3ciVnumYtgpBCt_m5Sz1mibgvHqAggjboTXQ&oe=65243D07&_nc_sid=2999b8,eyez_keyd,https://www.instagram.com/p/Cld5ycsPYe7/,"@hd_cutz_london , Yeah It’s Time Fam🤎🙏🏾 Keep The Dream Alive!!!",2022-12-14,en,10,3,"['🤎', '🙏', '🏾']",['🤎🙏🏾']
47,28548,22387,18024778405453119,0,https://instagram.ffsd3-1.fna.fbcdn.net/v/t51.2885-19/366930375_981685243115062_8466867651828556371_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.ffsd3-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=Ojjle-168XEAX_YeEAS&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDpgS4Zqhw5R4qmPtQ7lh4sNvS8YN6n5CbYOb-p3meHAw&oe=65230EF4&_nc_sid=2999b8,lyamtakumijanke,https://www.instagram.com/p/CmHmdK_rOqM/,@risstagram_ terrible performance 3-0😂,2022-12-14,en,4,1,['😂'],[]
47,28966,4484,17959747919058688,2,https://instagram.fyqm1-1.fna.fbcdn.net/v/t51.2885-19/345115123_6405106592860634_315779777927753518_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fyqm1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=q4BCXMp7QiwAX_5S-_s&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfAXXZ8p5bJ7YdkljQ9Zj0VXea3i8ED40iJfuyJQWyrJaw&oe=652339EF&_nc_sid=2999b8,bryan_newman70,https://www.instagram.com/p/CmG-o8wMJQa/,@itz_.me._.hamza_ my bad. But I’m not American 😂,2022-12-14,en,8,1,['😂'],[]
47,28455,6595,17946295268288839,0,https://scontent-man2-1.cdninstagram.com/v/t51.2885-19/15535358_1209048925798500_6011009676546670592_a.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-man2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=jr2sG8i4jboAX8yGkji&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfC6ipZ3Ak_bjXnHXLyrYdu0I4BeAUcojjesC6zlaqEdSw&oe=6523A18A&_nc_sid=2999b8,el_dado1004,https://www.instagram.com/p/Cl9OjhZq_0_/,@buteraavee_ 😂😂😂ur facts are not really compatible to compare a friendly game and a Semifinale it’s not serious but okay 👌🏻 by the way u look nice 😊😘,2022-12-14,en,28,7,"['😂', '😂', '😂', '👌', '🏻', '😊', '😘']","['😂😂😂', '👌🏻', '😊😘']"
47,28572,22432,18000857674513799,0,https://instagram.fcai20-2.fna.fbcdn.net/v/t51.2885-19/380442660_1577912202977540_1187786188903369235_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fcai20-2.fna.fbcdn.net&_nc_cat=108&_nc_ohc=BX35ZI2V_fMAX9KSadh&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfArzLmKQ3qQ6FrpJ6bE2FEVdeFgK3zF-ZL8PDq9pPy5XQ&oe=6523AA33&_nc_sid=2999b8,adamrocks12,https://www.instagram.com/p/CmDOpV_oQlJ/,Argentina can only score goals through penalties this world cup there were only 2 games that a penalty was not given to Argentina that was Mexico and Australia no wonder they got to the final 😂 any team can make it to the final with a free goal almost each round,2022-12-14,en,51,1,['😂'],[]
47,29279,7415,17974095769824987,0,https://instagram.fcpt8-1.fna.fbcdn.net/v/t51.2885-19/353519368_3193857597426107_4441512118120884734_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fcpt8-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=Qo7NPR5K4JcAX-ugPEg&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfD-hk483sRFwXaqTWzHCYFx4stsbt_gCn6NW9sXabSwVg&oe=652419DC&_nc_sid=2999b8,danilobettencourt81,https://www.instagram.com/p/Cl14NKwPApr/,@hafssa_000 🇲🇫 airport to there👉🏻🛩 qatar🛫 -> 🛬 Marrocos 👋🏻bye,2022-12-14,en,10,7,"['👉', '🏻', '🛩', '🛫', '🛬', '👋', '🏻']","['👉🏻🛩', '👋🏻']"
47,29301,22347,17933589662565802,0,https://instagram.fhex5-2.fna.fbcdn.net/v/t51.2885-19/370512503_4290919321133235_1376162311773124831_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fhex5-2.fna.fbcdn.net&_nc_cat=103&_nc_ohc=8hYo5z5jSP0AX_5mc0z&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDUVxoz_RlYngP5R-Ktm_58irKANmY1QWgMv5QWNrVk3w&oe=6524C6BA&_nc_sid=2999b8,hanley_pv_account_,https://www.instagram.com/p/CmKLDHkrTkk/,@martinvanchhawng  Who care hun I'm proud of my country 😂😂😂😂😂,2022-12-14,en,10,5,"['😂', '😂', '😂', '😂', '😂']",['😂😂😂😂😂']
47,29384,7722,18240605239150555,0,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=1&_nc_ohc=HAahVpYjX1UAX-BllX3&edm=AAAAAAABAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-5&oh=00_AfAmI22wSQSJ2pIq3EWb7Jf9qboSZTTHggIQOMldxugnuw&oe=65240ACF&_nc_sid=000000,theonly1achrvf_,https://www.instagram.com/p/Cl1jcOhO8wY/,Historical 🇲🇦🥲,2022-12-14,en,2,1,['🥲'],[]
47,28378,6586,17966845898026875,0,https://scontent-man2-1.cdninstagram.com/v/t51.2885-19/15535358_1209048925798500_6011009676546670592_a.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-man2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=jr2sG8i4jboAX8yGkji&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfC6ipZ3Ak_bjXnHXLyrYdu0I4BeAUcojjesC6zlaqEdSw&oe=6523A18A&_nc_sid=2999b8,el_dado1004,https://www.instagram.com/p/Cl9OjhZq_0_/,@buteraavee_ that’s okay we are proud ur already at home 😉,2022-12-14,en,11,1,['😉'],[]
47,29383,31162,17960738486166330,0,https://instagram.flim2-1.fna.fbcdn.net/v/t51.2885-19/372738315_1760856357687225_6776481029478376061_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.flim2-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=jgxbr9jtzZsAX_MuX3r&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfBFw_0BDHaDMMct78Fr_iWLv68e1PYE7blmN0pHsMrqcw&oe=652320C7&_nc_sid=2999b8,wiambenhammou,https://www.instagram.com/p/Cl_so5UIFFV/,Thank YOU Champions!!! ❤️🇲🇦❤️,2022-12-14,en,4,2,"['❤', '❤']",[]
47,28866,4298,17888664719749775,0,https://instagram.fsub8-1.fna.fbcdn.net/v/t51.2885-19/370577362_993469281698642_8944919723658917256_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsub8-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=bKkuu_nS52sAX9-QpLP&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfCjbdQVXD0npsNSck2tVsg5fO0oIV4N1d7Yeqajqq-UHQ&oe=6522E89F&_nc_sid=2999b8,salcedo_francisco73,https://www.instagram.com/p/CmFy-cbtqq5/,"@basusira10 new flash back FIFA world cup 2022, Argentina 3: 0 croatia 🤫",2022-12-14,en,13,1,['🤫'],[]
48,29185,22456,17937396581405578,0,https://instagram.fcai20-2.fna.fbcdn.net/v/t51.2885-19/338585636_180400224356135_98888315777811392_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fcai20-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=F9B9kYAD6ikAX_4PcsX&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfAk5cUIyrCu_5PDCqLdoLTQy20QgxK_UzCIYK_NvGUhxw&oe=6523E860&_nc_sid=2999b8,alvarodlagos,https://www.instagram.com/p/CmDOpV_oQlJ/,@lulidimare anda a hacerte una lipo melón calameño 😂😂 pareci balon de fútbol! ⚽️⚽️⚽️⚽️⚽️⚽️Ahora se porque te gusta!! 😂😂😂😂😂,2022-12-14,es,19,13,"['😂', '😂', '⚽', '⚽', '⚽', '⚽', '⚽', '⚽', '😂', '😂', '😂', '😂', '😂']","['😂😂', '😂😂😂😂😂']"
48,28796,36372,17961719438022710,0,https://scontent-ber1-1.cdninstagram.com/v/t51.2885-19/323201047_691836939140588_7528039304208130890_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-ber1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=23eXAMjCpC4AX9vIMlo&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfBoH7tj4oUa9-ouVCvSw1fg898-YmICxyNBCpZA3kvGfQ&oe=652321F7&_nc_sid=2999b8,petercaliboi,https://www.instagram.com/p/ClmTP9mI26U/,🔥🔥🔥👏🙌 mexico 🇲🇽,2022-12-14,es,3,5,"['🔥', '🔥', '🔥', '👏', '🙌']",['🔥🔥🔥👏🙌']
48,28600,22391,17952468839468369,0,https://instagram.ffsd3-1.fna.fbcdn.net/v/t51.2885-19/274946107_553985088955158_2035391844793679373_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.ffsd3-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=PQ-PdMsG_EEAX9WlIjg&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfBrD6XppdH7JL3ODw0IJ1Qt4iiAhdUZ9iuKNjFMrb1wvA&oe=65233284&_nc_sid=2999b8,mariettaramirez,https://www.instagram.com/p/CmHmdK_rOqM/,#vamosargentina #todosjuntos 🌎🇦🇷🏆🙏👏,2022-12-14,es,3,4,"['🌎', '🏆', '🙏', '👏']",['🏆🙏👏']
48,29168,5723,18330823429019067,0,https://instagram.fogx1-1.fna.fbcdn.net/v/t51.2885-19/386587896_1456503208237849_1216062377877212997_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fogx1-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=AHCpnsBN2ooAX_7bHm3&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfBFzWHEUKGaPpcQWJ5nvRPGIr2V-nYjjW2pOPiE40hJrQ&oe=652472F7&_nc_sid=2999b8,lopes_29mp,https://www.instagram.com/p/Cl_Aq6ENhq9/,Bye bye marrocos 😂😂😂😂😂😂,2022-12-14,es,4,6,"['😂', '😂', '😂', '😂', '😂', '😂']",['😂😂😂😂😂😂']
48,29281,12862,17938087013529028,0,https://scontent-atl3-2.cdninstagram.com/v/t51.2885-19/301596063_598565015232712_1156147426802510251_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=104&_nc_ohc=wzboxoPpXd4AX9GWUZS&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfAMQ3rqVyOCDuTmL-2_TjDoE-xo1oIKvrRuamFzHxrnaA&oe=652408A8&_nc_sid=2999b8,maurafasciani,https://www.instagram.com/p/Cli-BqoLFh4/,😍ronaldo,2022-12-14,es,1,1,['😍'],[]
48,28918,9550,18021727666455995,0,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/66796161_2385517585051882_2440161011815153664_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=110&_nc_ohc=xLG18SvqGvAAX9OUj2G&edm=AE-LrgUBAAAA&ccb=7-5&oh=00_AfD2OUR8z0yiUSnz6MATyMMJQ8O8p0Y0SCMuBLDcQTpzZQ&oe=65239520&_nc_sid=8353fa,rey_claudio78,https://www.instagram.com/p/ClznmmRNhxl/,Jajajaja nos vemos en 4 años !!! 😂,2022-12-14,es,8,1,['😂'],[]
48,28933,23857,18014065021446527,0,https://instagram.fbkk12-4.fna.fbcdn.net/v/t51.2885-19/81765146_2747119468698999_8968039392203505664_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fbkk12-4.fna.fbcdn.net&_nc_cat=103&_nc_ohc=2uMFCA7ryTwAX8hdSFg&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfCsZPnfniTOavTfGaWqs-hSVsY7N3KJFcYAC7x7WhAoWg&oe=65237F18&_nc_sid=2999b8,nassiratah,https://www.instagram.com/p/Cl1HRvbLjRC/,Ronaldo est le maestro ❤️❤️❤️❤️❤️,2022-12-14,es,5,5,"['❤', '❤', '❤', '❤', '❤']",[]
48,28981,27151,17982290968762250,0,https://instagram.fbog19-1.fna.fbcdn.net/v/t51.2885-19/331160467_432803885686612_5084873215958152207_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fbog19-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=P3wdEOI2YLgAX8g2mgV&edm=AE-LrgUBAAAA&ccb=7-5&oh=00_AfBzvzYlVJTA3MxMh8GWdEHm1o8Oi--goBZG1qsPyu5Wlg&oe=6523D490&_nc_sid=8353fa,nietoluisagustin,https://www.instagram.com/p/ClrPcOQAhOz/,😂😂😂 pa fuira la celeste,2022-12-14,es,5,3,"['😂', '😂', '😂']",['😂😂😂']
48,28884,8042,17963777842987171,0,https://scontent-atl3-2.cdninstagram.com/v/t51.2885-19/331454575_535208868461099_2084406548511376213_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=111&_nc_ohc=eTxagWupRB0AX9kENkJ&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfBr9HBiVQqBxvwogd68-O_lDkuDEfL77wX6TXqVxrXAaw&oe=6524303F&_nc_sid=2999b8,gonzaalosimon,https://www.instagram.com/p/Cl1euqILi1K/,"@ortubiaalexis siendo argentino? Na, lo dudo… Tattoo artist 🤙🏽🤙🏽",2022-12-14,es,9,4,"['🤙', '🏽', '🤙', '🏽']",['🤙🏽🤙🏽']
48,29233,37438,18236790508156877,0,https://instagram.fcjb1-2.fna.fbcdn.net/v/t51.2885-19/361285750_1021990248998929_297524869849990074_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fcjb1-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=dLNC_c2QKQ8AX9l0dP6&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfD9TmEzzRVGzBK8dG50rjn7vI_MJUXyMDljQ32q5VX6Gw&oe=65238FC1&_nc_sid=2999b8,pillan__leo__15,https://www.instagram.com/p/CmAIOokoohe/,Argentina vs France 🔥,2022-12-14,es,4,1,['🔥'],[]
48,28725,3993,17973730225935252,0,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/376846849_318212594053596_665254065806750602_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=100&_nc_ohc=aITR3mNhfyIAX88o89z&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfAvoyPhO3LAvH3B48U05bUGrXj8JklV1AivCG1t-aj9Xw&oe=65243851&_nc_sid=2999b8,jrycgy,https://www.instagram.com/p/CmFlQLZNXnx/,Q hará Qtar con tantos estadios luego del mundial? 🤔,2022-12-14,es,10,1,['🤔'],[]
48,29320,22458,18330724000045862,0,https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=1&_nc_ohc=HAahVpYjX1UAX-xpLWF&edm=AAAAAAABAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-5&oh=00_AfAY8mULT0zAgTJkoXDSI_Dx-1ttoNaYjFJOqV3DZwRxxg&oe=65240ACF&_nc_sid=000000,ed3en_,https://www.instagram.com/p/CmDOpV_oQlJ/,Argentina va por el tercer Mundial 🙌🔥,2022-12-14,es,7,2,"['🙌', '🔥']",['🙌🔥']
48,28947,27150,17877699296787395,0,https://instagram.fbog19-1.fna.fbcdn.net/v/t51.2885-19/368581246_130063130134622_9153047013844294947_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fbog19-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=3XzfOfYADOwAX_Ov1AR&edm=AE-LrgUBAAAA&ccb=7-5&oh=00_AfCejPFOjVRg80T8TFwyePTuM2LsQdPWd6YoZpbXt3aefA&oe=652361D6&_nc_sid=8353fa,en_gadir,https://www.instagram.com/p/ClrPcOQAhOz/,Vamos Uruguay hermano!!!!❤️❤️,2022-12-14,es,3,2,"['❤', '❤']",[]
48,28816,5875,18195957109228567,0,https://instagram.fblr1-8.fna.fbcdn.net/v/t51.2885-19/294525697_714444036285634_2960806051010729878_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fblr1-8.fna.fbcdn.net&_nc_cat=110&_nc_ohc=ofJrTNy6o3YAX94PLLA&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDMpyHRaqeEeA9we-5FJkqe7G1k4zRUYfKKwR8JGw9xKw&oe=6523A4FA&_nc_sid=2999b8,gabocostas_,https://www.instagram.com/p/Cl8yjvYtldW/,3 Rosario - Argentina 🇦🇷😍,2022-12-14,es,5,1,['😍'],[]
48,28916,22126,17947475678511604,0,https://instagram.flim13-1.fna.fbcdn.net/v/t51.2885-19/385683258_705893704720350_8402325719944453334_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.flim13-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=hEq_hVP_cyUAX_XCmuh&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfD4K_3vl3b8albuvupFGS8ggsxxi90sbw2NDuxKlr0Vgg&oe=65236D37&_nc_sid=2999b8,r__renn,https://www.instagram.com/p/CmGBROdvJu2/,Super Mario ❤️🇭🇷🇭🇷🇭🇷🇭🇷,2022-12-14,es,3,1,['❤'],[]
48,28891,22871,17897247623713643,0,https://instagram.fktp2-1.fna.fbcdn.net/v/t51.2885-19/367569780_686825609956465_4263092219014301995_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fktp2-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=NqwVhVgWodIAX8E1cMb&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfCCVjHnk9jvgzEBMLdeWXgcpMiV1ZSPFp0zQKuPPB6gyQ&oe=6522ECD4&_nc_sid=2999b8,ozie_mabarrr,https://www.instagram.com/p/CmEkA-jtGcD/,Goo Argentina 😍😍,2022-12-14,es,3,2,"['😍', '😍']",['😍😍']
48,29002,6047,17948800913371899,0,https://instagram.fbom40-1.fna.fbcdn.net/v/t51.2885-19/343072624_968760004477383_6991310434127543168_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fbom40-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=9VFGfY35do4AX-FYuJy&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfC0NFXkOBxhgVLD9n6AkKvrZoxVMT_YL90MFZPmQZTDFA&oe=65242749&_nc_sid=2999b8,nathariascela_r,https://www.instagram.com/p/CmAclG5MKT4/,El mejor centrocampista 👏🏻,2022-12-14,es,4,2,"['👏', '🏻']",['👏🏻']
48,28931,8397,17971378186948702,0,https://scontent-fco2-1.cdninstagram.com/v/t51.2885-19/26071623_142497649794335_2652076691064619008_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fco2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=HSTi9RtVPJoAX8RMxnu&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDz0FVTroOEIF5XZejwGwte4JXVs7disGR_99KS_ibUYA&oe=6523311F&_nc_sid=2999b8,diegoale1978,https://www.instagram.com/p/ClzjJPZNHkd/,Igual quedaron re afuera 😂,2022-12-14,es,5,1,['😂'],[]
48,28843,8396,18332888020061316,0,https://scontent-fco2-1.cdninstagram.com/v/t51.2885-19/382916748_2432970353530405_9163015522512689145_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fco2-1.cdninstagram.com&_nc_cat=101&_nc_ohc=UZqzxXHJWQAAX_17Qrn&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfBcGc6uqmOTbL07qq9Zouy-AgYrOY1avUfGs_SsuO8PzQ&oe=6523C0D9&_nc_sid=2999b8,ivanna_bz,https://www.instagram.com/p/ClzjJPZNHkd/,Así cancherearon y después perdieron 😂,2022-12-14,es,6,1,['😂'],[]
48,28444,7850,18331701178029851,0,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/321539015_1098921480752068_206775144728519088_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=zYFMmO2_xh4AX9aL4_A&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfAGRd1a3uaUVG93_uPGclROtiPRgSYwd1yrvgKYztYR9Q&oe=6523A752&_nc_sid=2999b8,elixbelen,https://www.instagram.com/p/Cl0vpSdr8AT/,"@thiagoxmoraes vos llorar, yo muy feliz. A la final ☺️☺️",2022-12-14,es,10,2,"['☺', '☺']",[]
49,29953,4579,17996939767545504,0,https://instagram.ftsl1-1.fna.fbcdn.net/v/t51.2885-19/361168746_217642561244386_8723673720886469518_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.ftsl1-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=YTA7vh7ZPvIAX9EDUJk&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfC3juHkj_GiHHv35klr0Kmz6JaXRScS4B14s5dJpP843w&oe=6524ABCD&_nc_sid=2999b8,vikrant_two,https://www.instagram.com/p/CmGw1qHM9qR/,@manas.f.rollins bruh that's the Belgium flag 🤦,2022-12-15,en,7,1,['🤦'],[]
49,29963,24259,18007152685518621,0,https://instagram.fjoi6-1.fna.fbcdn.net/v/t51.2885-19/373203005_830171368760252_3157911831748454716_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fjoi6-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=qjYxllmFrxQAX-By_yI&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDzq3UyNrkXLjQn6J7ucGFYgBYKneN1siYEeOcJSe6Xyg&oe=6523527B&_nc_sid=2999b8,g.u.sta.vo,https://www.instagram.com/p/ClzRRberCn-/,The google show me Pelé! Are u brazilian? 🤔,2022-12-15,en,9,1,['🤔'],[]
